ANO,NOME,IDADE_ALUNO,FASE_TURMA,UNIDADE,ANO_INGRESSO,PEDRA,PONTO_VIRADA,INDE,INDE_CONCEITO,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANOS_PM,INSTITUICAO_ENSINO_ALUNO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,REC_AVA_1,REC_AVA_2,REC_AVA_3,REC_AVA_4,NIVEL_IDEAL,DEFASAGEM,SINALIZADOR_INGRESSANTE,CG,CF,CT,NOTA_PORT,NOTA_MAT,NOTA_ING,QTD_AVAL,BOLSISTA,INDICADO_BOLSA
2020,ALUNO-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-111,14.0,3L,Cipó,,Ágata,Não,6.85,C,7.92,7.7,7.5,4.5,7.97,7.88,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-112,14.0,3H,Filipinho,,Ágata,Não,6.45,C,7.92,6.8,4.38,5.33,7.71,7.61,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-113,11.0,1M,Cipó,,Ametista,Não,7.69,B,8.5,8.8,7.5,7.5,7.5,7.92,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-115,15.0,4A,Centro,,Quartzo,Não,5.33,D,9.17,1.9,6.88,5.17,7.92,5.11,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-117,10.0,1M,Cipó,,Ametista,Não,8.03,B,8.0,8.9,7.5,9.5,7.19,7.92,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-118,8.0,1D,Centro,,Ametista,Não,8.34,B,8.5,7.7,7.5,10.0,7.19,7.42,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-120,9.0,0A,Centro,,Ametista,Não,7.9,B,9.0,10.0,8.12,9.5,2.5,7.67,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-125,10.0,1C,Centro,,Ágata,Não,7.19,C,9.0,9.0,7.5,5.0,7.71,7.33,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-128,9.0,0G,Filipinho,,Quartzo,Não,5.85,D,7.42,10.0,5.62,5.5,2.5,3.5,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-132,14.0,4F,Filipinho,,Ametista,Não,7.34,B,8.75,6.5,7.5,6.0,8.28,6.96,10.0,3.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-133,10.0,0D,Centro,,Ametista,Não,8.43,B,10.0,9.8,7.5,10.0,7.19,7.5,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-135,9.0,1A,Centro,,Ametista,Não,7.8,B,9.0,8.4,7.5,6.5,7.19,7.25,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-136,16.0,5A,Centro,,Quartzo,Não,4.64,D,7.5,4.0,4.38,2.0,6.67,5.44,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-139,17.0,5L,Cipó,,Ágata,Não,6.11,C,9.17,5.8,7.5,4.33,8.12,5.5,5.0,,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-145,17.0,7B,,,Ametista,Sim,8.35,B,7.92,9.1,7.5,7.33,7.5,8.83,10.0,1.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-146,9.0,1C,Centro,,Ágata,Não,6.39,C,10.0,7.2,7.5,0.0,7.29,7.33,10.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-147,13.0,2C,Centro,,Quartzo,Não,5.93,D,9.0,8.0,7.5,0.0,7.29,7.28,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-149,16.0,6B,,,Ágata,Não,7.13,C,7.5,8.7,5.62,3.0,8.12,8.33,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-151,11.0,1R,Granjinha,,Ametista,Não,8.24,B,9.5,9.5,7.5,7.5,9.17,8.61,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-152,11.0,3B,Centro,,Ametista,Não,7.96,B,6.25,9.0,7.5,6.33,7.97,8.63,10.0,1.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-153,13.0,4F,Filipinho,,Ametista,Sim,8.17,B,10.0,9.0,7.5,4.67,8.59,9.13,10.0,3.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-154,10.0,1M,Cipó,,Quartzo,Não,5.88,D,8.5,7.1,7.5,0.0,7.81,7.92,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-156,12.0,2J,,,Ágata,Não,7.11,C,7.92,8.9,7.5,5.0,6.67,8.11,5.0,2.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-157,10.0,1H,Filipinho,,Ágata,Não,7.18,C,9.5,6.4,7.5,6.75,7.92,7.78,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-158,14.0,3E,,,Quartzo,Não,6.06,D,9.17,5.9,3.75,5.0,7.71,6.61,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-160,10.0,1H,Filipinho,,Quartzo,Não,4.48,D,8.0,2.3,5.0,0.0,7.29,7.44,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-161,18.0,8A,,,Ametista,,8.89,B,7.92,10.0,7.5,9.0,0.0,0.0,10.0,4.0,Estácio,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,,,,,,,,,,,,,,,,,
2020,ALUNO-162,10.0,1B,Centro,,Ametista,Não,7.95,B,8.5,8.8,7.5,8.5,8.44,7.75,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-163,12.0,1G,Filipinho,,Ágata,Não,6.44,C,7.5,8.2,5.0,6.25,2.5,7.75,5.0,3.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-164,10.0,1D,Centro,,Ametista,Não,7.71,B,9.5,8.7,7.5,7.5,7.19,7.75,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-165,11.0,0G,Filipinho,,Ametista,Não,8.43,B,9.0,10.0,7.5,10.0,7.81,7.5,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-168,11.0,1J,Filipinho,,Ametista,Não,8.08,B,10.0,8.8,7.5,8.5,7.5,8.11,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-169,8.0,0E,Centro,,Ametista,Não,7.8,B,9.0,10.0,5.0,10.0,2.5,5.75,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-173,16.0,5G,Filipinho,,Quartzo,Não,3.74,D,7.92,0.9,3.12,2.83,5.62,4.13,5.0,4.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-174,15.0,5X,,,Ametista,,7.92,B,9.17,10.0,5.62,7.2,0.0,0.0,10.0,3.0,Einstein,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-183,11.0,0E,Centro,,Ametista,Não,7.86,B,9.0,10.0,8.12,10.0,2.5,7.0,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-184,9.0,1H,Filipinho,,Ametista,Não,8.26,B,10.0,8.3,7.5,7.5,7.92,7.78,10.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-186,16.0,3J,,,Ágata,Não,6.31,C,8.75,5.8,7.5,5.67,8.12,6.67,2.5,,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-187,10.0,2G,Filipinho,,Ágata,Não,6.41,C,8.5,8.0,7.5,0.0,7.92,7.11,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-188,13.0,3C,Centro,,Ametista,Sim,7.74,B,7.08,4.7,7.5,9.0,8.12,8.67,10.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-189,10.0,1C,Centro,,Ágata,Não,7.26,C,8.0,8.3,5.0,8.0,7.29,7.33,5.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-190,17.0,7B,,,Topázio,Sim,8.73,A,8.33,9.2,6.88,7.67,9.06,9.67,10.0,3.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-192,11.0,1H,Filipinho,,Quartzo,Não,4.85,D,7.42,5.1,5.0,0.0,6.04,7.44,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-193,13.0,3F,Filipinho,,Topázio,Sim,8.54,A,10.0,9.8,5.0,7.0,8.12,9.33,10.0,4.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-194,17.0,6A,Centro,,Ágata,Não,7.12,C,8.33,8.3,6.88,6.33,7.66,7.04,5.0,3.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-197,12.0,3F,Filipinho,,Topázio,Não,8.83,A,8.33,9.6,7.5,8.67,8.96,8.5,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-198,16.0,6A,Centro,,Quartzo,Não,5.52,D,0.0,6.1,5.62,4.5,5.78,6.29,10.0,3.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-199,14.0,3C,Centro,,Ágata,Não,6.66,C,6.25,4.8,7.5,7.67,8.12,7.39,5.0,1.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-200,13.0,4F,Filipinho,,Ametista,Não,7.36,B,7.92,5.8,7.5,5.67,8.12,8.54,10.0,4.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-201,14.0,3L,Cipó,,Ametista,Não,7.72,B,7.08,9.4,7.5,8.0,7.97,7.42,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-202,12.0,2R,Granjinha,,Quartzo,Não,3.78,D,0.0,2.9,6.88,0.0,6.46,6.83,5.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-206,16.0,6B,,,Quartzo,Não,5.22,D,0.0,4.3,7.5,2.0,7.81,7.12,10.0,2.0,Escola Pública,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-208,11.0,2D,Centro,,Ametista,Não,7.84,B,9.0,9.4,7.5,5.0,8.12,7.5,10.0,,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-209,9.0,0H,Filipinho,,Topázio,Sim,9.08,A,9.5,10.0,6.25,10.0,10.0,10.0,5.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-210,13.0,5B,Centro,,Ametista,Não,8.21,B,10.0,9.1,7.5,5.67,8.54,8.28,10.0,3.0,Rede Decisão/União,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-212,8.0,0H,Filipinho,,Ágata,Não,6.35,C,7.42,10.0,4.38,7.0,2.5,2.58,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-213,12.0,2P,Granjinha,,Ametista,Não,8.08,B,9.0,9.7,5.0,9.0,8.75,7.83,5.0,2.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALUNO-215,9.0,1A,Centro,,Topázio,Não,8.87,A,9.5,9.3,7.5,10.0,7.81,7.67,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-216,18.0,8A,,,Quartzo,,5.96,D,8.75,0.0,5.62,7.4,0.0,0.0,10.0,1.0,UNISA,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Ponto a melhorar em 2021: As suas notas na Faculdade.,,,,,,,,,,,,,,,,,
2020,ALUNO-217,9.0,1B,Centro,,Topázio,Sim,8.94,A,8.0,9.4,7.5,9.5,8.12,9.0,10.0,1.0,Escola Pública,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,,,,,,,,,,,,,,,,
2020,ALUNO-218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
